	Sample	GMHI_good	GMHI_bad	Frac_of_core_functions_among_all	Frac_of_core_functions_found	Species_found_together	Contributions_per_species
75	SID530074	0	6	0.4789473684210526	0.5384615384615384	0.1951219512195122	42.65
76	SID530177	0	5	0.49444444444444446	0.5266272189349113	0.24390243902439024	41.883720930232556
77	SID530258	2	5	0.49038461538461536	0.6035502958579881	0.5609756097560976	47.19607843137255
78	SID530295	0	2	0.463768115942029	0.5680473372781065	0.5121951219512195	36.75
79	SID530331	1	1	0.5238095238095238	0.5857988165680473	0.2682926829268293	43.52
80	SID530394	0	4	0.5175879396984925	0.6094674556213018	0.2926829268292683	46.47761194029851
81	SID530444	1	6	0.47761194029850745	0.5680473372781065	0.0975609756097561	46.041666666666664
82	SID531414	2	8	0.5285714285714286	0.6568047337278107	0.4634146341463415	44.793103448275865
83	SID532802	1	1	0.5	0.650887573964497	0.2926829268292683	44.15873015873016
84	SID532915	2	4	0.4602510460251046	0.650887573964497	0.4634146341463415	47.263888888888886
85	SID31004	1	7	0.48695652173913045	0.6627218934911243	0.34146341463414637	54.41818181818182
86	SID31030	0	5	0.5076142131979695	0.591715976331361	0.36585365853658536	45.28333333333333
87	SID31137	1	6	0.5025641025641026	0.5798816568047337	0.0	42.90909090909091
88	SID31159	1	9	0.3711340206185567	0.6390532544378699	0.2926829268292683	56.8235294117647
89	SID31188	1	1	0.5	0.5680473372781065	0.4146341463414634	41.212765957446805
90	SID31223	2	2	0.4724770642201835	0.6094674556213018	0.4634146341463415	32.345454545454544
91	SID31233	0	5	0.4595959595959596	0.5384615384615384	0.17073170731707318	52.09090909090909
92	SID31237	1	9	0.4919786096256685	0.5443786982248521	0.14634146341463414	47.48717948717949
93	SID31256	0	11	0.4852941176470588	0.5857988165680473	0.0975609756097561	46.108695652173914
94	SID31275	0	4	0.4	0.6272189349112426	0.1951219512195122	44.14035087719298
95	SID31276	1	3	0.4312796208530806	0.5384615384615384	0.4634146341463415	40.57692307692308
96	SID31282	0	5	0.465	0.5502958579881657	0.4146341463414634	48.01851851851852
97	SID31285	0	4	0.5025380710659898	0.5857988165680473	0.14634146341463414	44.05769230769231
98	SID31337	0	6	0.3724137931034483	0.6390532544378699	0.07317073170731707	52.083333333333336
99	SID31367	1	11	0.34210526315789475	0.6153846153846154	0.5609756097560976	55.854838709677416
100	SID31398	2	18	0.4719626168224299	0.5976331360946746	0.4634146341463415	44.07058823529412
101	SID31424	1	6	0.47715736040609136	0.5562130177514792	0.3170731707317073	50.0
102	SID31431	1	2	0.42857142857142855	0.6745562130177515	0.5121951219512195	48.776119402985074
103	SID31446	1	16	0.35275080906148865	0.6449704142011834	0.14634146341463414	54.16923076923077
104	SID31449	1	9	0.49056603773584906	0.6153846153846154	0.4634146341463415	46.26315789473684
105	SID31455	2	5	0.41025641025641024	0.6627218934911243	0.6341463414634146	46.08108108108108
106	SID31477	1	3	0.47761194029850745	0.5680473372781065	0.2926829268292683	41.704918032786885
107	SID31489	1	7	0.45662100456621	0.591715976331361	0.2926829268292683	40.05084745762712
108	SID31493	1	13	0.36054421768707484	0.6272189349112426	0.5121951219512195	52.97222222222222
109	SID31501	0	14	0.41568627450980394	0.6272189349112426	0.04878048780487805	52.67567567567568
110	SID31549	1	2	0.4647887323943662	0.5857988165680473	0.6341463414634146	33.80952380952381
111	SID31582	2	7	0.4618834080717489	0.6094674556213018	0.0975609756097561	41.53968253968254
112	SID31685	1	3	0.46798029556650245	0.5621301775147929	0.5121951219512195	41.58536585365854
113	SID31705	0	5	0.38095238095238093	0.6153846153846154	0.04878048780487805	52.46875
114	SID31865	1	9	0.4869109947643979	0.5502958579881657	0.4146341463414634	38.234042553191486
115	SID31866	1	12	0.4061302681992337	0.6272189349112426	0.24390243902439024	45.647887323943664
116	SID31868	1	12	0.35646687697160884	0.6686390532544378	0.5609756097560976	49.696969696969695
117	SID31870	1	11	0.47959183673469385	0.5562130177514792	0.04878048780487805	38.355555555555554
118	SID31871	1	5	0.49171270718232046	0.5266272189349113	0.1951219512195122	51.266666666666666
119	SID31872	1	8	0.4909090909090909	0.6390532544378699	0.4146341463414634	47.05
120	SID31873	3	12	0.47767857142857145	0.6331360946745562	0.2926829268292683	39.55421686746988
121	SID31874	1	4	0.502283105022831	0.650887573964497	0.4634146341463415	47.25
122	SID31875	2	8	0.5148514851485149	0.6153846153846154	0.5121951219512195	44.85507246376812
123	SID31876	1	11	0.3745928338762215	0.6804733727810651	0.4146341463414634	52.23376623376623
124	SID31877	1	4	0.533678756476684	0.6094674556213018	0.5121951219512195	46.5
125	SID31878	1	5	0.5279187817258884	0.6153846153846154	0.5609756097560976	43.26086956521739
126	SID31879	1	4	0.37	0.6568047337278107	0.5121951219512195	43.82222222222222
127	SID31880	1	16	0.41544117647058826	0.6686390532544378	0.4146341463414634	46.92631578947368
128	SID31881	1	8	0.5	0.5976331360946746	0.5609756097560976	37.16
129	SID31883	1	16	0.38596491228070173	0.650887573964497	0.5609756097560976	43.35632183908046
130	SID31884	1	3	0.3917525773195876	0.6745562130177515	0.6341463414634146	52.44827586206897
131	SID530002	1	6	0.5083798882681564	0.5384615384615384	0.21951219512195122	50.96666666666667
132	SID530018	2	4	0.5	0.5443786982248521	0.0975609756097561	56.96296296296296
133	SID530026	1	2	0.4672897196261682	0.591715976331361	0.0975609756097561	48.63414634146341
134	SID530028	0	3	0.5	0.6094674556213018	0.1951219512195122	48.442622950819676
135	SID530039	0	1	0.5170068027210885	0.44970414201183434	0.04878048780487805	59.8235294117647
136	SID530041	2	2	0.4846938775510204	0.5621301775147929	0.4634146341463415	35.42857142857143
137	SID530054	2	2	0.47297297297297297	0.621301775147929	0.2926829268292683	43.214285714285715
138	SID530142	2	6	0.494949494949495	0.5798816568047337	0.5121951219512195	40.71641791044776
139	SID530168	0	9	0.5	0.6094674556213018	0.3170731707317073	50.5
140	SID530172	0	5	0.4782608695652174	0.5207100591715976	0.04878048780487805	51.666666666666664
141	SID530185	0	2	0.40370370370370373	0.6449704142011834	0.2682926829268293	48.13461538461539
142	SID530262	1	10	0.4594594594594595	0.6035502958579881	0.3902439024390244	43.109375
143	SID530297	1	6	0.481651376146789	0.621301775147929	0.1951219512195122	47.89473684210526
144	SID530323	1	4	0.38162544169611307	0.6390532544378699	0.24390243902439024	54.72222222222222
145	SID530348	2	9	0.48404255319148937	0.5384615384615384	0.04878048780487805	44.21052631578947
146	SID530373	0	12	0.4351145038167939	0.6745562130177515	0.0975609756097561	49.794117647058826
147	SID530398	1	5	0.49206349206349204	0.5502958579881657	0.3170731707317073	44.46153846153846
148	SID530403	2	8	0.3822525597269625	0.6627218934911243	0.04878048780487805	55.76923076923077
149	SID530450	1	8	0.4772727272727273	0.621301775147929	0.4634146341463415	44.04347826086956
150	SID530558	0	9	0.5120772946859904	0.6272189349112426	0.4146341463414634	49.6
151	SID530600	2	2	0.47767857142857145	0.6331360946745562	0.4146341463414634	42.093333333333334
152	SID530623	2	2	0.5242718446601942	0.6390532544378699	0.2926829268292683	46.12307692307692
153	SID530697	1	5	0.5092592592592593	0.650887573964497	0.3170731707317073	44.8448275862069
154	SID530705	0	15	0.3927272727272727	0.6390532544378699	0.04878048780487805	52.707692307692305
155	SID530743	0	4	0.5047169811320755	0.6331360946745562	0.5609756097560976	39.013698630136986
156	SID530756	0	4	0.3715277777777778	0.6331360946745562	0.0	56.625
157	SID530840	1	5	0.3612040133779264	0.6390532544378699	0.24390243902439024	41.955882352941174
158	SID530867	1	3	0.5073170731707317	0.6153846153846154	0.5609756097560976	42.056338028169016
159	SID530890	1	7	0.44715447154471544	0.650887573964497	0.5609756097560976	47.94117647058823
160	SID531128	3	8	0.4782608695652174	0.650887573964497	0.5121951219512195	42.0
161	SID531155	1	10	0.4186046511627907	0.6390532544378699	0.6341463414634146	50.32727272727273
162	SID531248	1	7	0.5230769230769231	0.6035502958579881	0.5609756097560976	49.166666666666664
163	SID531274	3	10	0.35563380281690143	0.5976331360946746	0.4146341463414634	59.25
164	SID531277	1	3	0.46153846153846156	0.6745562130177515	0.4146341463414634	54.232142857142854
165	SID531281	1	10	0.3535031847133758	0.6568047337278107	0.2926829268292683	53.03846153846154
166	SID531333	1	9	0.4666666666666667	0.621301775147929	0.36585365853658536	47.21568627450981
167	SID531352	0	6	0.40350877192982454	0.6804733727810651	0.14634146341463414	57.422222222222224
168	SID531361	0	6	0.5343915343915344	0.5976331360946746	0.14634146341463414	40.083333333333336
169	SID531382	1	10	0.550561797752809	0.5798816568047337	0.4634146341463415	33.61666666666667
170	SID531403	0	7	0.37630662020905925	0.6390532544378699	0.04878048780487805	98.42857142857143
171	SID531416	1	14	0.43018867924528303	0.6745562130177515	0.5609756097560976	46.189189189189186
172	SID531469	1	14	0.4411764705882353	0.621301775147929	0.5121951219512195	48.492753623188406
173	SID531663	0	5	0.5346534653465347	0.6390532544378699	0.2682926829268293	48.111111111111114
174	SID531766	0	7	0.484304932735426	0.6390532544378699	0.36585365853658536	50.94230769230769
175	SID531775	1	15	0.3897058823529412	0.6272189349112426	0.2926829268292683	42.0
176	SID532305	0	8	0.5561497326203209	0.6153846153846154	0.5121951219512195	41.27450980392157
177	SID532832	0	3	0.5181347150259067	0.591715976331361	0.3902439024390244	46.93103448275862
178	GupDM_JP	1	1	0.4198473282442748	0.650887573964497	0.4634146341463415	23.8125
179	GupDM_JG	1	0	0.4053030303030303	0.6331360946745562	0.0975609756097561	23.161290322580644
180	GupDM_A4	1	1	0.5743243243243243	0.5029585798816568	0.24390243902439024	31.6
181	GupDM_JM	0	5	0.462882096069869	0.6272189349112426	0.4878048780487805	36.486486486486484
182	GupDM_A13	2	2	0.33974358974358976	0.6272189349112426	0.0	105.2
183	GupDM_JK	0	2	0.4975609756097561	0.6035502958579881	0.4634146341463415	30.37142857142857
184	GupDM_JI	0	6	0.4186046511627907	0.6390532544378699	0.5365853658536586	34.18604651162791
185	GupDM_A7	0	2	0.35785953177257523	0.6331360946745562	0.3902439024390244	53.71875
186	GupDM_A2	1	0	0.5	0.5680473372781065	0.3170731707317073	18.9375
187	GupDM_A_11	0	1	0.3860294117647059	0.621301775147929	0.36585365853658536	30.2
188	GupDM_JC	0	4	0.45454545454545453	0.621301775147929	0.4146341463414634	33.206896551724135
189	GupDM_JN	0	5	0.4713656387665198	0.6331360946745562	0.4878048780487805	37.088235294117645
190	GupDM_JJ	1	4	0.4262948207171315	0.6331360946745562	0.4146341463414634	34.638888888888886
191	GupDM_JO	0	6	0.43902439024390244	0.6390532544378699	0.5365853658536586	35.35
192	GupDM_A1	2	11	0.3630573248407643	0.6745562130177515	0.5121951219512195	62.27058823529412
193	GupDM_JE	0	1	0.5372340425531915	0.5976331360946746	0.14634146341463414	20.347826086956523
194	GupDM_A12	0	6	0.35947712418300654	0.650887573964497	0.12195121951219512	72.05
195	GupDM_JL	0	0	0.6159420289855072	0.5029585798816568	0.04878048780487805	23.75
196	GupDM_A14	0	2	0.4153846153846154	0.6390532544378699	0.3170731707317073	57.875
197	GupDM_A8	1	2	0.3870967741935484	0.6390532544378699	0.0	66.38461538461539
198	GupDM_A3	1	2	0.6121212121212121	0.5976331360946746	0.3170731707317073	31.227272727272727
199	GupDM_A10	0	8	0.34935897435897434	0.6449704142011834	0.0975609756097561	72.76744186046511
200	GupDM_A5	1	2	0.47391304347826085	0.6449704142011834	0.14634146341463414	22.62962962962963
201	GupDM_A_15	1	2	0.3890909090909091	0.6331360946745562	0.0	64.53846153846153
202	GupDM_JH	0	2	0.5026178010471204	0.5680473372781065	0.3170731707317073	45.666666666666664
203	GupDM_JD	0	4	0.4108527131782946	0.6272189349112426	0.4146341463414634	39.19230769230769
204	GupDM_A9	0	4	0.3890909090909091	0.6331360946745562	0.07317073170731707	58.166666666666664
205	GupDM_A6	0	2	0.6330935251798561	0.5207100591715976	0.5121951219512195	38.95238095238095
206	GupDM_JB	0	2	0.495	0.5857988165680473	0.14634146341463414	23.541666666666668
207	GupDM_JA	0	0	0.625	0.4437869822485207	0.04878048780487805	26.928571428571427
208	GupDM_HAK	1	1	0.52	0.5384615384615384	0.1951219512195122	29.238095238095237
209	GupDM_HAJ	0	0	0.6078431372549019	0.5502958579881657	0.5609756097560976	49.041666666666664
210	GupDM_HAI	2	0	0.635593220338983	0.4437869822485207	0.0975609756097561	25.88888888888889
211	GupDM_HAH	1	1	0.5637583892617449	0.4970414201183432	0.0975609756097561	22.923076923076923
212	GupDM_HAG	0	0	0.5664335664335665	0.47928994082840237	0.24390243902439024	17.75
213	GupDM_HAL	1	1	0.44129554655870445	0.6449704142011834	0.0975609756097561	40.148148148148145
214	GupDM_HAM	2	2	0.4124087591240876	0.6686390532544378	0.4146341463414634	37.853658536585364
215	GupDM_HAN	1	1	0.5339805825242718	0.650887573964497	0.2926829268292683	39.39393939393939
216	GupDM_HAO	2	2	0.45495495495495497	0.5976331360946746	0.3170731707317073	38.89655172413793
217	GupDM_HAP	1	1	0.48826291079812206	0.6153846153846154	0.14634146341463414	29.36
218	GupDM_HAR	0	0	0.6486486486486487	0.28402366863905326	0.0975609756097561	29.8
219	GupDM_HAT	1	1	0.4031620553359684	0.6035502958579881	0.14634146341463414	45.92857142857143
220	GupDM_HDF	0	2	0.5748502994011976	0.5680473372781065	0.36585365853658536	34.625
221	GupDM_HDB	1	0	0.5696969696969697	0.5562130177514792	0.4146341463414634	34.473684210526315
222	GupDM_HCY	1	0	0.42616033755274263	0.5976331360946746	0.4634146341463415	40.421052631578945
223	GupDM_HCL	2	0	0.6330275229357798	0.40828402366863903	0.0975609756097561	24.90909090909091
224	GupDM_HCU	1	1	0.375	0.621301775147929	0.0	81.36363636363636
225	GupDM_HCV	1	0	0.6	0.46153846153846156	0.14634146341463414	29.727272727272727
226	GupDM_HCQ	2	1	0.526829268292683	0.6390532544378699	0.4634146341463415	33.48275862068966
227	GupDM_HCR	1	1	0.4694835680751174	0.591715976331361	0.21951219512195122	31.61111111111111
228	GupDM_HCS	0	1	0.4857142857142857	0.5029585798816568	0.04878048780487805	27.615384615384617
229	GupDM_HCT	1	4	0.4085603112840467	0.621301775147929	0.0	44.0
230	GupDM_HCM	2	1	0.4476987447698745	0.6331360946745562	0.3170731707317073	38.666666666666664
231	GupDM_HCN	1	1	0.5421052631578948	0.6094674556213018	0.3170731707317073	30.82857142857143
232	GupDM_HCO	1	0	0.5952380952380952	0.4437869822485207	0.04878048780487805	31.3
233	GupDM_HCP	2	1	0.46153846153846156	0.6390532544378699	0.3170731707317073	23.48148148148148
234	GupDM_HP	1	1	0.5755395683453237	0.47337278106508873	0.0975609756097561	26.0
235	GupDM_HS	1	1	0.4885057471264368	0.5029585798816568	0.0975609756097561	24.0
236	GupDM_HR	0	1	0.5163043478260869	0.5621301775147929	0.1951219512195122	27.541666666666668
237	GupDM_HBR	1	0	0.5644171779141104	0.5443786982248521	0.3170731707317073	36.333333333333336
238	SKST006_1_G102959	0	2	0.5182926829268293	0.5029585798816568	0.04878048780487805	68.0
239	SKST027_1_G102984	0	1	0.6206896551724138	0.4260355029585799	0.14634146341463414	41.5
240	SKST032_1_G102943	0	2	0.4841628959276018	0.6331360946745562	0.04878048780487805	55.583333333333336
241	SKST023_1_G102981	0	3	0.6026490066225165	0.5384615384615384	0.36585365853658536	44.43333333333333
242	SKST011_1_G102971	0	8	0.5384615384615384	0.621301775147929	0.36585365853658536	36.57142857142857
243	SKST024_1_G102982	0	5	0.6012658227848101	0.5621301775147929	0.24390243902439024	48.2
244	SKST012_1_G102974	0	9	0.5098039215686274	0.6153846153846154	0.4634146341463415	33.75
245	SKST036_1_G103013	0	5	0.5764705882352941	0.5798816568047337	0.36585365853658536	39.51851851851852
246	SKST041_1_G103005	0	3	0.5662650602409639	0.5562130177514792	0.1951219512195122	49.62068965517241
247	SKST010_1_G102968	0	5	0.45901639344262296	0.6627218934911243	0.4146341463414634	53.36
248	SKST007_1_G102966	0	3	0.5722222222222222	0.6094674556213018	0.34146341463414637	39.32432432432432
249	SKST025_1_G102983	0	8	0.4253731343283582	0.6745562130177515	0.3170731707317073	49.78125
250	p9223_mo1	1	0	0.5257142857142857	0.5443786982248521	0.36585365853658536	43.78
251	p8649_mo1	0	11	0.40601503759398494	0.6390532544378699	0.36585365853658536	56.6
252	p9281_mo1	1	2	0.4533898305084746	0.6331360946745562	0.5609756097560976	46.241379310344826
253	p8646_mo1	0	4	0.5164835164835165	0.5562130177514792	0.0975609756097561	53.392857142857146
254	p8816_mo1	0	5	0.51	0.6035502958579881	0.24390243902439024	47.21153846153846
255	p8600_mo1	0	9	0.48792270531400966	0.5976331360946746	0.0	46.58064516129032
256	p8585_mo1	1	11	0.47058823529411764	0.6153846153846154	0.04878048780487805	45.45652173913044
257	p9061_mo1	0	3	0.5859872611464968	0.5443786982248521	0.14634146341463414	51.645161290322584
258	p8582_mo1	0	2	0.5409836065573771	0.5857988165680473	0.36585365853658536	44.73170731707317
259	p8775_mo1	0	8	0.504950495049505	0.6035502958579881	0.2926829268292683	50.84615384615385
260	p9193_mo1	1	4	0.5491329479768786	0.5621301775147929	0.5121951219512195	42.68518518518518
261	p9216_mo1	1	7	0.4977168949771689	0.6449704142011834	0.36585365853658536	46.73076923076923
262	p9220_mo1	1	2	0.45528455284552843	0.6627218934911243	0.36585365853658536	43.69230769230769
263	p8712_mo1	1	11	0.48695652173913045	0.6627218934911243	0.2682926829268293	49.5735294117647
264	MG100208	0	4	0.56	0.4970414201183432	0.04878048780487805	28.705882352941178
265	MG100207	0	2	0.5302013422818792	0.46745562130177515	0.0975609756097561	44.17391304347826
266	MG100206	1	1	0.5149700598802395	0.5088757396449705	0.0975609756097561	38.40909090909091
267	MG100205	0	4	0.5178571428571429	0.514792899408284	0.0975609756097561	31.08695652173913
268	MG100204	0	0	0.48044692737430167	0.5088757396449705	0.3902439024390244	38.9375
269	MG100203	1	0	0.5027624309392266	0.5384615384615384	0.2682926829268293	20.0
270	MG100202	1	1	0.5490196078431373	0.4970414201183432	0.0975609756097561	40.07142857142857
271	MG100201	0	1	0.5	0.46153846153846156	0.2682926829268293	29.714285714285715
272	MG100200	0	3	0.5648854961832062	0.4378698224852071	0.21951219512195122	38.833333333333336
273	MG100199	0	2	0.524822695035461	0.4378698224852071	0.21951219512195122	33.31578947368421
274	MG100198	0	1	0.5416666666666666	0.5384615384615384	0.2682926829268293	34.45
275	MG100196	1	2	0.4873096446700508	0.5680473372781065	0.0	27.736842105263158
276	MG100195	0	3	0.4015444015444015	0.6153846153846154	0.0	47.4
277	MG100194	0	1	0.37453183520599254	0.591715976331361	0.04878048780487805	63.0
278	MG100193	1	1	0.5106382978723404	0.5680473372781065	0.12195121951219512	31.63157894736842
279	MG100192	0	1	0.4224137931034483	0.5798816568047337	0.14634146341463414	36.25
280	MG100191	0	6	0.524390243902439	0.5088757396449705	0.0	45.0
281	MG100190	0	3	0.5416666666666666	0.46153846153846156	0.0	32.421052631578945
282	MG100189	0	1	0.5285714285714286	0.4378698224852071	0.04878048780487805	33.0
283	MG100188	0	1	0.5362318840579711	0.4378698224852071	0.0975609756097561	25.0
284	MG100186	0	3	0.5803571428571429	0.38461538461538464	0.0	27.583333333333332
285	MG100185	0	0	0.47474747474747475	0.5562130177514792	0.4146341463414634	16.25
286	MG100184	1	2	0.5189873417721519	0.48520710059171596	0.04878048780487805	44.625
287	MG100182	0	1	0.528169014084507	0.4437869822485207	0.24390243902439024	36.80952380952381
288	MG100181	0	1	0.3804347826086957	0.621301775147929	0.0975609756097561	47.11764705882353
289	MG100180	0	5	0.45989304812834225	0.5088757396449705	0.0975609756097561	40.5
290	MG100179	0	1	0.5	0.4970414201183432	0.36585365853658536	40.18181818181818
291	MG100178	0	1	0.5	0.5384615384615384	0.0975609756097561	38.121212121212125
292	MG100177	0	3	0.5342465753424658	0.46153846153846156	0.04878048780487805	35.5
293	MG100176	0	4	0.5393939393939394	0.5266272189349113	0.36585365853658536	33.38095238095238
294	MG100175	0	2	0.5324675324675324	0.48520710059171596	0.04878048780487805	37.8235294117647
295	MG100174	0	0	0.4915254237288136	0.514792899408284	0.14634146341463414	20.95
296	MG100173	0	6	0.4246031746031746	0.6331360946745562	0.0975609756097561	57.541666666666664
297	MG100172	0	1	0.5658914728682171	0.4319526627218935	0.04878048780487805	45.6
298	MG100171	0	0	0.5365853658536586	0.5207100591715976	0.24390243902439024	42.04545454545455
299	MG100170	1	0	0.5277777777777778	0.5621301775147929	0.36585365853658536	35.370370370370374
300	MG100169	1	0	0.5138121546961326	0.5502958579881657	0.36585365853658536	39.78260869565217
301	MG100168	1	2	0.40310077519379844	0.6153846153846154	0.0	63.0
302	MG100167	0	0	0.5028901734104047	0.514792899408284	0.21951219512195122	37.592592592592595
303	MG100166	0	3	0.4212962962962963	0.5384615384615384	0.1951219512195122	38.80769230769231
304	MG100165	0	2	0.6211180124223602	0.591715976331361	0.3170731707317073	48.21739130434783
305	MG100164	0	0	0.552	0.40828402366863903	0.0	16.555555555555557
306	MG100163	0	0	0.5076923076923077	0.3905325443786982	0.04878048780487805	8.833333333333334
307	MG100162	1	0	0.5503355704697986	0.48520710059171596	0.0975609756097561	33.4
308	MG100161	0	5	0.4251968503937008	0.6390532544378699	0.0975609756097561	46.82608695652174
309	MG100160	0	3	0.5421686746987951	0.5325443786982249	0.0975609756097561	28.055555555555557
310	MG100159	0	3	0.53125	0.40236686390532544	0.04878048780487805	38.421052631578945
311	MG100158	0	5	0.4090909090909091	0.6390532544378699	0.1951219512195122	38.666666666666664
312	MG100157	0	1	0.53125	0.5029585798816568	0.1951219512195122	36.6
313	MG100156	0	1	0.5027624309392266	0.5384615384615384	0.0	43.19047619047619
314	MG100155	0	2	0.5228758169934641	0.47337278106508873	0.04878048780487805	41.0
315	MG100154	0	2	0.5497076023391813	0.5562130177514792	0.0975609756097561	30.79310344827586
316	MG100153	0	1	0.5724137931034483	0.4911242603550296	0.04878048780487805	35.370370370370374
317	MG100152	1	1	0.5214723926380368	0.5029585798816568	0.1951219512195122	33.370370370370374
318	MG100151	0	2	0.5	0.4911242603550296	0.14634146341463414	43.0625
319	MG100150	0	3	0.638095238095238	0.39644970414201186	0.0975609756097561	23.642857142857142
320	MG100149	0	2	0.4945652173913043	0.5384615384615384	0.04878048780487805	33.529411764705884
321	MG100148	0	7	0.3821428571428571	0.6331360946745562	0.17073170731707318	42.43478260869565
322	MG100147	0	2	0.3642611683848797	0.6272189349112426	0.0	79.85714285714286
323	MG100146	1	0	0.5031847133757962	0.46745562130177515	0.0975609756097561	47.285714285714285
324	MG100145	0	5	0.4472573839662447	0.6272189349112426	0.0975609756097561	37.148148148148145
325	MG100144	1	4	0.52046783625731	0.5266272189349113	0.0975609756097561	29.642857142857142
326	MG100143	0	0	0.5423728813559322	0.5680473372781065	0.5609756097560976	35.857142857142854
327	MG100141	0	1	0.40725806451612906	0.5976331360946746	0.0975609756097561	30.192307692307693
328	MG100140	0	1	0.5521472392638037	0.5325443786982249	0.1951219512195122	31.208333333333332
329	MG100139	0	5	0.37543859649122807	0.6331360946745562	0.04878048780487805	56.095238095238095
330	MG100138	0	2	0.5094339622641509	0.47928994082840237	0.04878048780487805	39.8125
331	MG100137	1	0	0.37857142857142856	0.6272189349112426	0.0975609756097561	36.0
332	MG100136	0	2	0.5327868852459017	0.38461538461538464	0.04878048780487805	41.214285714285715
333	MG100134	0	7	0.4153846153846154	0.6390532544378699	0.04878048780487805	38.07692307692308
334	MG100133	1	1	0.4727272727272727	0.6153846153846154	0.3170731707317073	37.310344827586206
335	MG100132	0	5	0.5106382978723404	0.5680473372781065	0.0975609756097561	33.73913043478261
336	MG100131	1	2	0.5028901734104047	0.514792899408284	0.0975609756097561	51.714285714285715
337	MG100130	0	2	0.44715447154471544	0.650887573964497	0.14634146341463414	25.71875
338	MG100129	1	2	0.524390243902439	0.5088757396449705	0.3170731707317073	36.10526315789474
339	MG100128	1	2	0.4945054945054945	0.5325443786982249	0.1951219512195122	25.25
340	MG100127	1	0	0.5454545454545454	0.4970414201183432	0.04878048780487805	34.095238095238095
341	MG100126	0	3	0.5060240963855421	0.4970414201183432	0.04878048780487805	34.0625
342	MG100125	1	3	0.5209580838323353	0.514792899408284	0.14634146341463414	39.2962962962963
343	CSM5FZ3T_P	0	2	0.5850340136054422	0.5088757396449705	0.0	71.5
344	CSM5MCVB_P	0	2	0.41422594142259417	0.5857988165680473	0.3170731707317073	97.33333333333333
345	CSM5MCYU_P	0	1	0.5916666666666667	0.42011834319526625	0.36585365853658536	29.923076923076923
346	CSM67U9T_P	0	5	0.5670731707317073	0.5502958579881657	0.3170731707317073	43.47826086956522
347	CSM67UH7	0	2	0.5925925925925926	0.5680473372781065	0.14634146341463414	36.89655172413793
348	CSM79HHW_P	1	5	0.6258992805755396	0.514792899408284	0.04878048780487805	46.73684210526316
349	CSM79HHW	1	4	0.624113475177305	0.5207100591715976	0.04878048780487805	45.22222222222222
350	HSM5MD8A_P	0	7	0.47058823529411764	0.6627218934911243	0.5121951219512195	44.10204081632653
351	HSM5MD82_P	1	6	0.5046296296296297	0.6449704142011834	0.36585365853658536	48.51282051282051
352	HSM5MD8H_P	0	2	0.5695364238410596	0.5088757396449705	0.0975609756097561	42.04347826086956
353	HSM5MD5Z_P	0	0	0.6153846153846154	0.378698224852071	0.36585365853658536	47.5
354	HSM6XRQB_P	0	6	0.5164835164835165	0.5562130177514792	0.12195121951219512	50.7037037037037
355	HSM6XRQB	0	8	0.5238095238095238	0.5857988165680473	0.12195121951219512	56.608695652173914
356	HSM6XRR3	0	2	0.5857142857142857	0.48520710059171596	0.3170731707317073	49.4375
357	HSM67VDX_P	0	5	0.5091743119266054	0.6568047337278107	0.5609756097560976	48.422222222222224
358	HSM67VDR_P	0	1	0.5568181818181818	0.5798816568047337	0.5121951219512195	51.833333333333336
359	HSM67VDT_P	0	3	0.6137931034482759	0.5266272189349113	0.5609756097560976	46.47826086956522
360	HSM67VDT	0	3	0.5986842105263158	0.5384615384615384	0.5609756097560976	44.04347826086956
361	HSM7CZ2X_P	0	5	0.462882096069869	0.6272189349112426	0.14634146341463414	51.76470588235294
362	HSM7J4LP	0	1	0.6666666666666666	0.33136094674556216	0.0	72.0
363	HSMA33NY	1	3	0.42578125	0.6449704142011834	0.4634146341463415	46.88235294117647
364	MSM5LLIS_P	0	0	0.6166666666666667	0.4378698224852071	0.3170731707317073	46.04761904761905
365	CSM6J2H9_P	0	3	0.6024096385542169	0.591715976331361	0.5609756097560976	48.717948717948715
366	MSM6J2JF_P	1	6	0.47863247863247865	0.6627218934911243	0.5121951219512195	45.31818181818182
367	MSM6J2JH_P	0	0	0.6363636363636364	0.5384615384615384	0.4146341463414634	44.80555555555556
368	MSM6J2PO	1	2	0.5	0.6035502958579881	0.5121951219512195	38.05263157894737
369	MSM6J2Q1	0	1	0.6097560975609756	0.591715976331361	0.5609756097560976	37.0
370	MSM79HCG	0	2	0.5822784810126582	0.5443786982248521	0.14634146341463414	42.59090909090909
371	MSM79H8D	1	4	0.60625	0.5739644970414202	0.4146341463414634	45.43478260869565
372	MSM9VZFJ_P	0	3	0.5647058823529412	0.5680473372781065	0.5609756097560976	44.57575757575758
373	MSM9VZLZ	0	1	0.6428571428571429	0.05325443786982249	0.0	6.5
374	MSM9VZMM	0	1	0.5389221556886228	0.5325443786982249	0.2926829268292683	50.333333333333336
375	MSM9VZL5	1	1	0.5864197530864198	0.5621301775147929	0.36585365853658536	49.96296296296296
376	PSM6XBW1_P	0	3	0.5843373493975904	0.5739644970414202	0.5609756097560976	42.76470588235294
377	PSM7J1B3_P	1	3	0.39285714285714285	0.650887573964497	0.5609756097560976	53.23255813953488
